"Transfer Received Date";"From Stock";"To Stock";"Product Code";"Product Name";"Transfer Quantity";"Serial Number";"IMEI Number";"Transfer Value"
"2026-02-22";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5183P0RXPR5QAU";"";"139.50"
"2026-02-22";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9Q3111XJM71C9FAR";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5384MGMQPQCLAK";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5163LEGMPQCKAJ";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5163PHAXPR5QAU";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P2317EF5T1C9FA1";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5267PBEV14YCA4";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5386M2D8PQCLA3";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5165LGAPPQCKAW";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LL3PPQCKAG";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5174PF71PR5QAX";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5276Q5EY1PHRAF";"";"379.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5382UN6V21KHAZ";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5232R4P61PHPAW";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P4415BN0Z1C9FA7";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5181EBA41502A3";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5173EN661502A3";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5386M1HXPQCLA3";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LP96PQCKAC";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5174FGHUPR5QAX";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5182PMN2PR5QAC";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5307SE761PHMA1";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5315SNMS1PHMAY";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5265QBF91PHRAZ";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5394UGA021KHAH";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5234R62Z1PHPAU";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5246R0F61PHPAH";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P4416BG1E1C9FAU";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5181W62B1502AB";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5271PH4K14YCA7";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5363M0FJPQCLAY";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5154L0NXPQCKA6";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5215P07Q14YCAQ";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5217P75714YCA4";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5364MBRFPQCLAT";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5154L7KDPQCKAS";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5312S3D71PHMAV";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5217S5A91PHMAW";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5321Q7551PHRAJ";"";"379.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5393UG2N21KHAL";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5271RDMD1PHPA9";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5234RK2C1PHPA2";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5182NPRJ14YDA6";"";"379.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5183NKN114YDA1";"";"379.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P5046B8KJ1C9FA4";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5173E6241502AZ";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5147DH451502AP";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5181N9A614YDAA";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P4415BP4M1C9FA6";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5181E8C41502A0";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5271P54614YCAY";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LFS8PQCKA1";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"BHS_Repair";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5385MFKBPQCLA4";"";"None"
"2026-02-21";"DC_MSPI-Owned";"BHS_Repair";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LP6GPQCKAB";"";"None"
"2026-02-21";"DC_MSPI-Owned";"BHS_Repair";"661-21988";"Display, iPhone 13";"1";"G9Q5174CLKCPR5QAC";"";"None"
"2026-02-21";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5177E9F31502AN";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5362MP30PQCLAW";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162L8A2PQCKAU";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5182F3N8PR5QAE";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5175CJLJPR5QA4";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5174EL1Q1502A1";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5173EJD51502AM";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5271P61Y14YCAE";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5267PNGV14YCAM";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5172CA52PR5QA8";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5173PPEYPR5QA6";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5315S1C51PHMAZ";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5267Q90D1PHRA6";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5276Q2501PHRA9";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5392UKKC21KHAB";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5345UL1A21KHAA";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5234RBKA1PHPAV";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5233R3431PHPAN";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5207N1FB14YDAF";"";"None"
"2026-02-21";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5205NKA614YDAK";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5225L49FPQCKAW";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LP6GPQCKAB";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5322QAKL1PHRAR";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5317Q67Y1PHRAH";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5375UE8U21KHA2";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5392UFG121KHA1";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5235R3QB1PHPAL";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5267R1PW1PHPAV";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P4422B6FV1C9FAG";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5177EA311502AR";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5183ELMY1502AZ";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5267PM9814YCAW";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5256PJ5M14YCA2";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5385MKB1PQCLA0";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5364MBH1PQCLAX";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5184N4B714YDA8";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5131NPG814YDAR";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P4417BA3L1C9FAM";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P5175BPHF1C9FAP";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5181EBD51502AT";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5267PKQ814YCAM";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5262PH9B14YCA2";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5163L4KDPQCKAT";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5174FNC7PR5QAT";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5172PPKLPR5QA4";"";"279.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5322QH471PHRA8";"";"379.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5384MG7GPQCLA1";"";"329.00"
"2026-02-21";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5351MPK7PQCLAD";"";"329.00"
"2026-02-22";"VER_Repair";"VER_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HNR005J100006TT";"";"99.00"
"2026-02-22";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5364MC62PQCLAU";"";"329.00"
"2026-02-22";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LJ4HPQCKAM";"";"279.00"
"2026-02-22";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5165PPQHPR5QAS";"";"279.00"
"2026-02-23";"MRK-Repair";"MRK-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5263MMEMPQCLAC";"";"0.00"
"2026-02-25";"BHS_Repair";"BHS_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9Q5174CLKCPR5QAC";"";"279.00"
"2026-02-25";"BHS_Repair";"BHS_MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5162LK8EPQCKAB";"";"279.00"
"2026-02-25";"BHS_Repair";"BHS_MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5385MFKBPQCLA4";"";"329.00"
"2026-02-27";"POD_MSPI-Owned";"MEG-MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5207N1FB14YDAF";"";"None"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5184N12Q14YDAM";"";"379.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5216P4P414YCAR";"";"329.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5312SD1B1PHMAH";"";"329.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5321QF441PHRAE";"";"379.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-56056";"Battery, eSIM, iPhone 17 Pro Max";"1";"FG9HKT00T9B00015Y1";"";"119.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-56064";"Battery, iPhone 17";"1";"F8YHKR00B920001510";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-56121";"Battery, pSIM, iPhone 17 Pro";"1";"F8YHKT016TY000161P";"";"119.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-55235";"Battery, iPhone Air";"1";"F8YHKLY0QWH00017SP";"";"119.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y5512C06N231LB1";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHN8C02W800006TW";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-44796";"Battery, iPhone 16";"1";"FG9HM5003AL0000R3T";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-37207";"Battery, iPhone 15 Plus";"1";"F8YHNVC00NK00006U0";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-42837";"Battery, iPhone 16 Plus";"1";"F8YHLS00HS30000RSS";"";"99.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-42720";"Battery, iPhone 16 Pro";"1";"F8YHN7A04870000RZ2";"";"119.00"
"2026-02-28";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHLQH01PY0000UMJ";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5352UP9P21KHA4";"";"279.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5226SA0X1PHMAX";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5313S65W1PHMAS";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-55235";"Battery, iPhone Air";"1";"F8YHKKY0JA100017SP";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56121";"Battery, pSIM, iPhone 17 Pro";"1";"F8YHKS00ZBN000161P";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56056";"Battery, eSIM, iPhone 17 Pro Max";"1";"FG9HKT00VCH00015Y1";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56064";"Battery, iPhone 17";"1";"F8YHKR00B8L0001510";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5256NNEZ14YDAV";"";"379.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5322QBR31PHRAP";"";"379.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5224SAQE1PHMAC";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5241R52Y1PHPAW";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5347UCPN21KHA6";"";"279.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-56064";"Battery, iPhone 17";"1";"F8YHKQ00VTQ0001510";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-56056";"Battery, eSIM, iPhone 17 Pro Max";"1";"FG9HKT00T8W00015Y1";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-56121";"Battery, pSIM, iPhone 17 Pro";"1";"F8YHKT01B7U000161P";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-55235";"Battery, iPhone Air";"1";"F8YHKKY0J9900017SP";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHN2C05HX00006TW";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HNR0061X00006TT";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-37207";"Battery, iPhone 15 Plus";"1";"F8YHNVC03LH00006U0";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-42720";"Battery, iPhone 16 Pro";"1";"F8YHN7A04850000RZ2";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-44796";"Battery, iPhone 16";"1";"FG9HM5003B80000R3T";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHLQH02XS0000UMJ";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-42837";"Battery, iPhone 16 Plus";"1";"F8YHLS00LA70000RSS";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9P5255NKKM14YDAW";"";"379.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5232RP6P1PHPAB";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-37213";"Display, iPhone 15 Plus";"1";"G9Q5315S1MJ1PHMAT";"";"329.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5276QBDH1PHRAT";"";"379.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q5355U0QJ21KHAJ";"";"279.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y5514C2B5231LBZ";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHN1C12TE00006TW";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-37207";"Battery, iPhone 15 Plus";"1";"F8YHNVC03M000006U0";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-44796";"Battery, iPhone 16";"1";"FG9HM5001KZ0000R3T";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-42720";"Battery, iPhone 16 Pro";"1";"F8YHN7A04810000RZ2";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHLQH030R0000UMJ";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-42837";"Battery, iPhone 16 Plus";"1";"F8YHLS00KZN0000RSS";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-56056";"Battery, eSIM, iPhone 17 Pro Max";"1";"FG9HKT00TEU00015Y1";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-56064";"Battery, iPhone 17";"1";"F8YHKR00B8W0001510";"";"99.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-56121";"Battery, pSIM, iPhone 17 Pro";"1";"F8YHKT00YDV000161P";"";"119.00"
"2026-02-27";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-55235";"Battery, iPhone Air";"1";"F8YHKKY006600017SP";"";"119.00"
"2026-02-28";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30390";"Display, iPhone 14 Plus";"1";"G9P5082BCJ41C9FA9";"";"329.00"
"2026-02-28";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5217PCD114YCAF";"";"329.00"
